"participant_id","participant_group","age_yrs","edu_year","letterstring_response_id","itemid","alphabet","A","B","C","D","response","rt","cleaned_response","correct_response","correct","stringdist","exclude","exclude_comment"
3968,"adult",17,NA,3091,1004,"Greek"," eta   theta "," eta   iota   iota "," lambda   mu "," lambda   nu   nu ","&lambda;&nu;&nu;",13367,"lambda nu nu","lambda nu nu",1,0,"include","include"
4019,"adult",17,NA,3108,1004,"Greek"," eta   theta "," eta   iota   iota "," lambda   mu "," lambda   nu   nu ","&theta;&lambda;",2201,"theta lambda","lambda nu nu",0,4,"exclude","adult criterion 1: <80% items answered"
4020,"adult",33,NA,3120,1004,"Greek"," eta   theta "," eta   iota   iota "," lambda   mu "," lambda   nu   nu ","&lambda;&nu;&nu;",10892,"lambda nu nu","lambda nu nu",1,0,"include","include"
4026,"adult",32,NA,3137,1004,"Greek"," eta   theta "," eta   iota   iota "," lambda   mu "," lambda   nu   nu ","&lambda;&nu;&nu;",12891,"lambda nu nu","lambda nu nu",1,0,"include","include"
3730,"child",8,4,824,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&nu;&nu;&mu;&mu;",20198,"nu nu mu mu","mu mu xi xi",0,4,"include",""
3743,"child",9,5,861,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&beta;",29519,"beta","mu mu xi xi",0,7,"include",""
3752,"child",8,5,887,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&xi;",29332,"mu xi","mu mu xi xi",0,4,"include",""
3760,"child",9,5,919,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","",276,NA,"mu mu xi xi",0,NA,"include",""
3762,"child",8,5,925,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&xi;&xi;&mu;&mu;",35154,"xi xi mu mu","mu mu xi xi",0,4,"include",""
3766,"child",9,5,999,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",40589,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3771,"child",7,4,1019,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&xi;&xi;&nu;&nu;",121945,"xi xi nu nu","mu mu xi xi",0,4,"maybe","answered < 40% of Latin alphabet items correctly"
3772,"child",8,4,1030,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&lambda;&lambda;&xi;&xi;",128251,"lambda lambda xi xi","mu mu xi xi",0,2,"include",""
3779,"child",8,5,1050,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",37481,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3785,"child",8,5,1076,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",76264,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3790,"child",8,4,1091,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&lambda;&lambda;&xi;&xi;",120612,"lambda lambda xi xi","mu mu xi xi",0,2,"include",""
3795,"child",8,4,1092,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",81936,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3798,"child",8,4,1117,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",34946,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3799,"child",8,5,1140,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",53142,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3800,"child",9,5,1170,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",21890,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3801,"child",9,5,1171,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&nu;&nu;&alpha;",44318,"nu nu alpha","mu mu xi xi",0,5,"include",""
3803,"child",8,4,1201,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&lambda;&nu;&nu;",18018,"lambda nu nu","mu mu xi xi",0,5,"include",""
3807,"child",8,5,1214,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",49410,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3809,"child",8,5,1231,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&nu;&nu;&nu;&nu;",50519,"nu nu nu nu","mu mu xi xi",0,4,"include",""
3808,"child",8,5,1237,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&xi;&xi;&mu;&mu;",54527,"xi xi mu mu","mu mu xi xi",0,4,"include",""
3821,"child",9,5,1298,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","",49581,NA,"mu mu xi xi",0,NA,"include",""
3813,"child",8,4,1299,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","",60284,NA,"mu mu xi xi",0,NA,"include",""
3832,"child",9,5,1337,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",40144,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3837,"child",9,5,1349,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",37335,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3831,"child",7,4,1350,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&nu;&nu;&xi;&xi;",31476,"nu nu xi xi","mu mu xi xi",0,2,"include",""
3842,"child",8,4,1383,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","",390,NA,"mu mu xi xi",0,NA,"exclude","child criteria 3: skipped >40% items for 1 or more alphabets"
3844,"child",8,4,1413,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",30173,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3843,"child",9,5,1437,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&nu;&xi;&xi;",32571,"nu xi xi","mu mu xi xi",0,3,"include",""
3845,"child",9,5,1439,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&lambda;&lambda;&xi;&xi;",88015,"lambda lambda xi xi","mu mu xi xi",0,2,"maybe","answered < 40% of Latin alphabet items correctly"
3846,"child",7,4,1458,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",100453,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3848,"child",9,5,1475,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",63367,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3862,"child",9,5,1526,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&nu;&xi;&xi;",34216,"mu nu xi xi","mu mu xi xi",0,1,"include",""
3863,"child",8,5,1548,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",53834,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3864,"child",9,5,1562,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",68110,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3865,"child",9,5,1603,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&kappa;&mu;",76785,"kappa mu","mu mu xi xi",0,5,"include",""
3872,"child",9,5,1626,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&xi;&nu;",113743,"xi nu","mu mu xi xi",0,5,"include",""
3867,"child",8,4,1631,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",48141,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3873,"child",7,4,1657,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",50304,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3871,"child",8,4,1660,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&xi;&mu;",283429,"xi mu","mu mu xi xi",0,5,"include",""
3874,"child",7,4,1678,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",36680,"mu mu xi xi","mu mu xi xi",1,0,"include",""
3894,"adult",17,NA,1810,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&xi;",10527,"mu xi","mu mu xi xi",0,4,"exclude","adult criterion 1: <80% items answered"
3895,"adult",17,NA,1827,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",21855,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3896,"adult",23,NA,1844,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",17499,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3912,"adult",17,NA,1982,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",13488,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3916,"adult",17,NA,1999,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",17930,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3918,"adult",22,NA,2016,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&kappa;&iota;&xi;&xi;",21713,"kappa iota xi xi","mu mu xi xi",0,2,"include","include"
3931,"adult",47,NA,2122,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",17825,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3932,"adult",23,NA,2139,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&nu;&nu;&xi;",31186,"mu nu nu xi","mu mu xi xi",0,2,"include","include"
3935,"adult",24,NA,2156,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",20613,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3947,"adult",24,NA,2193,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",10648,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3948,"adult",24,NA,2209,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",13082,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3949,"adult",24,NA,2234,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",27275,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3951,"adult",25,NA,2242,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",18918,"mu mu xi xi","mu mu xi xi",1,0,"exclude","adult criterion 1: <80% items answered"
3952,"adult",17,NA,2279,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",15668,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3950,"adult",30,NA,2287,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",36451,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3957,"adult",29,NA,2301,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",5623,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3959,"adult",17,NA,2311,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",13054,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3956,"adult",17,NA,2318,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&xi;",20420,"mu xi","mu mu xi xi",0,4,"include","include"
3958,"adult",26,NA,2326,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&xi;&pi;&sigma;",2045,"xi pi sigma","mu mu xi xi",0,5,"exclude","adult criterion 1: <80% items answered"
3961,"adult",17,NA,2343,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&nu;&xi;",7333,"nu xi","mu mu xi xi",0,5,"include","include"
3963,"adult",19,NA,2379,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",14102,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3964,"adult",20,NA,2416,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",21887,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3969,"adult",37,NA,2424,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",12037,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3967,"adult",20,NA,2428,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",13505,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3965,"adult",39,NA,2441,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",10766,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3966,"adult",19,NA,2479,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",21107,"mu mu xi xi","mu mu xi xi",1,0,"exclude","adult criterion 1: <80% items answered"
3971,"adult",19,NA,2505,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",14912,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3970,"adult",22,NA,2531,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",10516,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3982,"adult",22,NA,2574,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",7091,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3973,"adult",17,NA,2578,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",11381,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3977,"adult",25,NA,2597,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",11926,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3978,"adult",22,NA,2615,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",24468,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3975,"adult",20,NA,2620,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&nu;&nu;&xi;",23608,"mu nu nu xi","mu mu xi xi",0,2,"include","include"
3974,"adult",19,NA,2637,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",22211,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3983,"adult",22,NA,2656,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",13631,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3953,"adult",33,NA,2670,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",21543,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3962,"adult",30,NA,2705,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",8960,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3972,"adult",20,NA,2706,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",14187,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3976,"adult",27,NA,2756,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",18543,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3992,"adult",33,NA,2781,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",11012,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3986,"adult",21,NA,2782,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",9668,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3980,"adult",24,NA,2787,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",13222,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3990,"adult",17,NA,2797,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",13389,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3981,"adult",17,NA,2799,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",44056,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3989,"adult",25,NA,2822,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",11402,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3988,"adult",32,NA,2828,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",19509,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3984,"adult",23,NA,2846,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",32826,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3987,"adult",26,NA,2848,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",40891,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3996,"adult",21,NA,2891,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",7573,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3998,"adult",24,NA,2898,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",14828,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3985,"adult",31,NA,2915,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",35269,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3994,"adult",17,NA,2916,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&omicron;&omicron;",15639,"mu mu omicron omicron","mu mu xi xi",0,2,"include","include"
3999,"adult",49,NA,2934,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&nu;&nu;&xi;&xi;",16040,"nu nu xi xi","mu mu xi xi",0,2,"include","include"
3995,"adult",28,NA,2937,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",38856,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
3993,"adult",17,NA,2943,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",15917,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
4001,"adult",21,NA,2971,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",11812,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
4000,"adult",39,NA,2987,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&nu;&nu;&xi;",26640,"mu nu nu xi","mu mu xi xi",0,2,"include","include"
4002,"adult",22,NA,2999,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",12884,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
4003,"adult",22,NA,3021,1005,"Greek"," beta   gamma "," alpha   gamma "," nu   nu   xi   xi "," mu   mu   xi   xi ","&mu;&mu;&xi;&xi;",12558,"mu mu xi xi","mu mu xi xi",1,0,"include","include"
